Player Name,Market Value (m€),Fee (m€),Position,Matched_Name,Similarity_Score,Player_Id,Full_Name,Air_Duels_Won,Interceptions,Clearances,Turnovers,Loose_Ball_Duels_Won,Defensive_Duels_Won
Juan Foyth,5.0,10.5,Right-Back,,0.0,,,,,,,,
Luiz Araújo,0.5,10.5,Right Winger,,0.0,,,,,,,,
Jordan Hugill,3.0,10.2,Centre-Forward,,0.0,,,,,,,,
Luiz Gustavo,12.0,10.0,Defensive Midfield,Luiz Gustavo  Dias,0.8,14722.0,Luiz Gustavo  Dias,0.9494884910485932,1.6687979539641944,0.8056265984654731,4.689897698209719,1.4673913043478262,2.100383631713555
Lorenzo Pellegrini,12.0,10.0,Attacking Midfield,Lorenzo  Pellegrini,0.972972972972973,328333.0,Lorenzo  Pellegrini,1.2696690179055887,1.562669560499186,0.8790016277807922,8.790016277807922,1.6603364080303853,1.4161692892023874
Younès Belhanda,9.0,10.0,Attacking Midfield,,0.0,,,,,,,,
Diafra Sakho,8.0,10.0,Centre-Forward,Diafra  Sakho,0.96,26610.0,Diafra  Sakho,1.7866004962779156,0.4466501240694789,0.5583126550868487,3.5732009925558312,1.3399503722084367,0.4466501240694789
Bertrand Traoré,8.0,10.0,Right Winger,,0.0,,,,,,,,
Florian Lejeune,5.0,10.0,Centre-Back,Florian  Lejeune,0.967741935483871,3523.0,Florian  Lejeune,3.480436760691538,2.6205641492265697,3.480436760691538,6.75614194722475,1.842584167424932,2.2520473157415832
Maximiliano Romero,4.0,10.0,Centre-Forward,,0.0,,,,,,,,
Loïs Diony,3.0,10.0,Centre-Forward,Loïs  Diony,0.9523809523809523,217878.0,Loïs  Diony,1.2289915966386555,0.2836134453781512,0.4726890756302521,3.7815126050420167,0.4726890756302521,0.3781512605042016
Allan Saint-Maximin,3.0,10.0,Left Winger,Allan  Saint-Maximin,0.9743589743589743,276211.0,Allan  Saint-Maximin,0.4239828693790149,0.5010706638115632,0.0770877944325481,8.248394004282655,0.6167023554603854,0.4625267665952891
Adama Diakhaby,1.5,10.0,Right Winger,Adama  Diakhaby,0.9655172413793104,276978.0,Adama  Diakhaby,1.4350797266514803,0.6150341685649203,0.20501138952164,5.227790432801823,1.5375854214123006,0.6150341685649203
Pape Cheikh,0.8,10.0,Central Midfield,,0.0,,,,,,,,
Leonardo Pavoletti,11.0,9.8,Centre-Forward,Leonardo  Pavoletti,0.972972972972973,22933.0,Leonardo  Pavoletti,6.507546507546508,0.4738504738504738,0.6633906633906634,4.643734643734644,2.8746928746928746,0.6318006318006318
Bruno Fernandes,7.5,9.7,Attacking Midfield,,0.0,,,,,,,,
Marcos Acuña,7.0,9.59,Left-Back,,0.0,,,,,,,,
Facundo Colidio,,9.5,Centre-Forward,,0.0,,,,,,,,
Tom Cleverley,8.0,9.3,Central Midfield,Tom  Cleverley,0.9629629629629629,7929.0,Tom  Cleverley,0.944527736131934,1.7091454272863569,1.0344827586206895,7.151424287856072,1.394302848575712,1.7541229385307346
Will Hughes,8.0,9.1,Central Midfield,Will  Hughes,0.9565217391304348,8981.0,Will  Hughes,0.3519061583577713,0.7038123167155426,0.4398826979472141,6.86217008797654,2.375366568914956,2.1114369501466275
Tom Ince,7.0,9.1,Right Winger,Tom  Ince,0.9411764705882353,9419.0,Tom  Ince,0.6375442739079102,0.8146399055489965,0.4604486422668241,4.498229043683589,0.9563164108618654,0.885478158205431
Aaron Mooy,5.0,9.1,Central Midfield,Aaron  Mooy,0.9523809523809523,62389.0,Aaron  Mooy,0.987460815047022,2.031347962382445,1.5235109717868338,9.818181818181818,1.5517241379310345,1.2695924764890285
Jack Cork,5.0,9.1,Defensive Midfield,Jack  Cork,0.9473684210526315,8125.0,Jack  Cork,1.5864577504196975,2.518186905428092,1.2590934527140458,5.917739227756016,1.7627308337996643,1.1331841074426412
Jonathas,7.0,9.0,Centre-Forward,,0.0,,,,,,,,
Emiliano Rigoni,7.0,9.0,Right Winger,,0.0,,,,,,,,
Andrew Robertson,7.0,9.0,Left-Back,Andrew  Robertson,0.9696969696969697,222220.0,Andrew  Robertson,0.9393638170974156,1.9234592445328031,1.5208747514910537,10.55666003976143,1.02882703777336,1.252485089463221
Jairo Riedewald,5.0,9.0,Defensive Midfield,Jaïro  Riedewald,0.9032258064516129,240559.0,Jaïro  Riedewald,1.2936344969199178,1.6632443531827514,0.9240246406570842,5.359342915811088,0.3696098562628336,1.2936344969199178
Thiago Mendes,4.0,9.0,Defensive Midfield,,0.0,,,,,,,,
Kévin Malcuit,3.0,9.0,Right-Back,Kévin  Malcuit,0.9629629629629629,144867.0,Kévin  Malcuit,0.6236673773987207,2.11087420042644,1.3432835820895523,9.834754797441365,1.2473347547974414,2.4946695095948828
Nicola Murru,2.5,9.0,Left-Back,Nicola  Murru,0.96,20869.0,Nicola  Murru,1.0132450331125828,2.384105960264901,1.7880794701986755,8.105960264900663,0.7748344370860927,1.5496688741721854
Huan Liu,0.2,8.9,Left-Back,,0.0,,,,,,,,
Guido Pizarro,5.0,8.7,Defensive Midfield,,0.0,,,,,,,,
Renato Sanches,22.0,,Central Midfield,,0.0,,,,,,,,
Adnan Januzaj,7.0,8.5,Right Winger,Adnan  Januzaj,0.9629629629629629,261127.0,Adnan  Januzaj,0.1670792079207921,0.2784653465346535,0.2227722772277227,5.680693069306931,0.9467821782178216,0.7797029702970297
Matías Kranevitter,6.0,8.5,Defensive Midfield,,0.0,,,,,,,,
Milot Rashica,5.0,8.1,Right Winger,Milot  Rashica,0.9629629629629629,239191.0,Milot  Rashica,0.2244389027431421,0.4488778054862843,0.2244389027431421,8.30423940149626,0.8977556109725686,0.6733167082294265
Serge Gnabry,15.0,8.0,Right Winger,Serge   Gnabry,0.9230769230769231,134397.0,Serge   Gnabry,0.4106910039113429,0.4106910039113429,0.1173402868318122,6.21903520208605,1.0560625814863105,1.2320730117340286
Valère Germain,10.0,8.0,Centre-Forward,Valère  Germain,0.9655172413793104,134494.0,Valère  Germain,1.8498659517426272,0.4021447721179624,0.6032171581769437,4.423592493297587,0.8445040214477212,0.4825737265415549
Maicon,8.0,8.0,Centre-Back,,0.0,,,,,,,,
Juan Jesus,7.5,8.0,Centre-Back,,0.0,,,,,,,,
Sofiane Hanni,7.0,8.0,Attacking Midfield,,0.0,,,,,,,,
Soualiho Meïté,7.0,8.0,Central Midfield,Soualiho  Meïté,0.9655172413793104,25504.0,Soualiho  Meïté,1.93029490616622,1.3873994638069704,0.2412868632707774,5.3083109919571045,1.749329758713137,1.447721179624665
Henry Onyekuru,7.0,8.0,Left Winger,,0.0,,,,,,,,
Davie Selke,6.0,8.0,Centre-Forward,Davie  Selke,0.9565217391304348,134399.0,Davie  Selke,5.302254098360656,0.0922131147540983,0.5993852459016393,5.348360655737705,1.290983606557377,0.3688524590163934
Vitor Hugo,6.0,8.0,Centre-Back,,0.0,,,,,,,,
Nicolas de Préville,5.5,8.0,Centre-Forward,,0.0,,,,,,,,
Gustavo Bou,5.5,8.0,Centre-Forward,,0.0,,,,,,,,
Håvard Nordtveit,5.0,8.0,Centre-Back,Håvard  Nordtveit,0.9696969696969697,15012.0,Håvard  Nordtveit,1.1688311688311688,2.427572427572428,2.877122877122877,4.675324675324675,0.8091908091908092,0.7192807192807192
Mariano Díaz,5.0,8.0,Centre-Forward,,0.0,,,,,,,,
Miha Mevlja,4.0,8.0,Centre-Back,,0.0,,,,,,,,
Admir Mehmedi,3.5,8.0,Second Striker,Admir  Mehmedi,0.9629629629629629,105619.0,Admir  Mehmedi,2.2037218413320274,1.4103819784524976,0.6170421155729677,7.668952007835456,1.762977473065622,1.3222331047992164
Wanderson,2.75,8.0,Left Winger,,0.0,,,,,,,,
Amine Harit,2.0,8.0,Attacking Midfield,Amine  Harit,0.9565217391304348,372915.0,Amine  Harit,0.4245283018867924,0.8490566037735849,0.1698113207547169,5.09433962264151,1.0613207547169812,1.3160377358490567
Rafik Guitane,0.15,8.0,Right Winger,,0.0,,,,,,,,
Kurt Zouma,15.0,,Centre-Back,,0.0,,,,,,,,
Lyanco,0.75,7.75,Centre-Back,,0.0,,,,,,,,
Bruno Martins Indi,11.0,7.7,Centre-Back,Bruno  Martins Indi,0.972972972972973,134.0,Bruno  Martins Indi,2.1561051004636784,2.1561051004636784,2.8516228748068007,4.659969088098918,1.8083462132921173,1.1128284389489953
Kieran Gibbs,10.0,7.5,Left-Back,Kieran   Gibbs,0.9230769230769231,7853.0,Kieran   Gibbs,1.127285037237644,2.681110358835477,1.6452268111035884,7.464454976303317,1.035883547731889,1.2186865267433988
Jonathan Cafu,10.0,7.5,Right Winger,,0.0,,,,,,,,
Wendel,7.5,7.5,Central Midfield,,0.0,,,,,,,,
Marcelo,6.5,7.5,Centre-Back,,0.0,,,,,,,,
Christian Atsu,5.0,7.5,Left Winger,,0.0,,,,,,,,
Sone Aluko,2.5,7.5,Right Winger,,0.0,,,,,,,,
Maximilian Wöber,0.7,7.5,Centre-Back,,0.0,,,,,,,,
Pedro Neto,0.25,,Right Winger,,0.0,,,,,,,,
Filippo Romagna,1.0,7.4,Centre-Back,Filippo  Romagna,0.967741935483871,283832.0,Filippo  Romagna,1.5829145728643217,1.809045226130653,3.0753768844221105,7.055276381909548,1.221105527638191,1.2663316582914572
Ashley Fletcher,1.0,7.3,Centre-Forward,,0.0,,,,,,,,
Ollie Watkins,0.15,7.22,Centre-Forward,,0.0,,,,,,,,
Yuning Zhang,0.7,7.2,Centre-Forward,,0.0,,,,,,,,
Avilés Hurtado,2.5,7.13,Right Winger,,0.0,,,,,,,,
Éver Banega,16.0,7.0,Central Midfield,,0.0,,,,,,,,
Nolito,12.0,7.0,Left Winger,,0.0,,,,,,,,
Ryad Boudebouz,10.0,7.0,Attacking Midfield,Ryad  Boudebouz,0.9655172413793104,25461.0,Ryad  Boudebouz,0.8280254777070064,1.1464968152866242,0.2547770700636942,9.745222929936306,1.2101910828025475,0.89171974522293
Giuliano,9.0,7.0,Central Midfield,,0.0,,,,,,,,
